Timestamp,Patient ID,Breath Rate,Heart Rate,Patient Status,Range Bin,PTT,PWV,SBP,DBP,Blood Pressure,Leaning Angle
17.712,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,64.10408265693604
17.804,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,71.59112022285088
17.892,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,78.2582929289078
17.998,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,85.73668618325354
18.074,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,81.00221211199096
18.163,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,76.73861405593878
18.254,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,79.88172209500394
18.349,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,75.92725671433095
18.434,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,56.46900349749725
18.538,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,49.16641102478598
18.628,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,66.65486847683614
18.718,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,43.7326976136051
18.792,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,58.576912510035186
18.899,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,53.44683086348692
18.989,0,11.7,55.2,Presence,20,9,0.03333333333333333,14.0,7.666666666666666,1.8260869565217392,51.1367281980613
19.113,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,51.1367281980613
19.175,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,55.17472247792355
19.263,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,58.84104934517255
19.347,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,58.44410074683894
19.444,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,63.44587586831891
19.538,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,60.31181101478788
19.634,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,73.6366939733516
19.721,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,67.72475083750938
19.806,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,76.78892146537775
19.902,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,69.37372317572256
19.991,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,67.14031006027892
20.086,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,68.4896928705689
20.159,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,65.48519398397664
20.232,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,88.3492671353649
20.339,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,76.50487932398538
20.427,0,15.1,55.2,Presence,20,4,0.075,19.0,11.0,1.7272727272727273,85.01731735872308
20.554,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,85.01731735872308
20.608,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,79.2401793003866
20.697,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,78.83593931564872
20.777,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,65.50606388958154
20.862,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,79.36749758015378
20.955,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,
21.044,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,14.120209421716467
21.147,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,77.63404718737482
21.223,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,89.93634074455362
21.313,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,
21.447,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,63.32005567010354
21.493,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,79.422465665797
21.584,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,73.81214201206473
21.674,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,
21.764,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,13.613746462556492
21.855,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,11.921373211010376
22.018,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,11.921373211010376
22.049,0,13.4,55.2,Presence,20,2,0.15,28.0,17.0,1.6470588235294117,
